-1.065902709960937500e+00	-7.839180231094360352e-01	1.820779085159301758e+00
-3.554311752319335938e+00	-7.371686100959777832e-01	1.528295278549194336e+00
-3.397446870803833008e+00	4.435808658599853516e+00	-7.724621295928955078e+00
1.776045918464660645e+00	4.364637851715087891e+00	-3.082807362079620361e-01
-9.884378910064697266e-01	-6.069053411483764648e-01	2.564115762710571289e+00
-3.433784723281860352e+00	2.948687314987182617e+00	-7.066338062286376953e+00
-2.899968862533569336e+00	-4.917638301849365234e+00	8.321156501770019531e+00
-1.972704768180847168e+00	4.025931656360626221e-02	-3.645196914672851562e+00
-2.040320873260498047e+00	4.003427505493164062e+00	-6.585472106933593750e+00
2.527433633804321289e+00	5.615102291107177734e+00	9.927276372909545898e-01
-2.365326166152954102e+00	-2.726430177688598633e+00	-1.371424794197082520e+00
4.394210338592529297e+00	6.098271369934082031e+00	-3.508444309234619141e+00
-5.043513178825378418e-01	8.578429818153381348e-01	4.476521968841552734e+00
2.391840934753417969e+00	3.515770912170410156e+00	2.257504224777221680e+00
4.114012718200683594e+00	3.357936143875122070e+00	-2.513083517551422119e-01
4.084243774414062500e+00	5.707812786102294922e+00	-4.858676791191101074e-01
-1.633126139640808105e+00	-3.661838769912719727e-01	7.330769300460815430e-01
5.376216888427734375e+00	3.121473550796508789e+00	-2.859443128108978271e-01
-2.967777967453002930e+00	5.582558155059814453e+00	-9.607002258300781250e+00
-1.699752658605575562e-01	3.548215627670288086e-01	3.185964822769165039e+00
2.325232028961181641e+00	2.518812417984008789e-01	8.467425107955932617e-01
9.906926155090332031e-01	3.529518842697143555e+00	1.974999547004699707e+00
-3.160088300704956055e+00	-4.348905563354492188e+00	8.415282249450683594e+00
1.498262584209442139e-01	-9.226188063621520996e-01	7.713037133216857910e-01
7.730844020843505859e-01	1.316149592399597168e+00	2.703644037246704102e+00
-1.464957147836685181e-01	2.862508296966552734e-01	3.095503807067871094e+00
-3.628093242645263672e+00	-5.027721881866455078e+00	-5.550691485404968262e-01
6.403051853179931641e+00	3.047030448913574219e+00	1.196677803993225098e+00
1.939699172973632812e+00	8.589930534362792969e-01	-2.000220775604248047e+00
9.971840977668762207e-01	-3.339858770370483398e+00	-3.886474609375000000e+00
-2.812100172042846680e+00	-1.548593282699584961e+00	-2.210587501525878906e+00
-3.950337767601013184e-01	2.176212310791015625e+00	3.532063961029052734e-01
1.386847615242004395e+00	-4.329692363739013672e+00	7.806931018829345703e+00
-2.814611434936523438e+00	-9.252336025238037109e-01	2.852450132369995117e+00
5.044917583465576172e+00	-1.747384309768676758e+00	-3.080202341079711914e+00
4.485860824584960938e+00	5.514739990234375000e+00	7.007337212562561035e-01
9.703242778778076172e-01	-2.739152669906616211e+00	2.342802524566650391e+00
-1.406747341156005859e+00	-7.243498325347900391e+00	-4.748677313327789307e-01
-5.782009959220886230e-01	-1.231965050101280212e-01	1.299167513847351074e+00
1.416310109198093414e-02	-6.822116851806640625e+00	-1.538765072822570801e+00
2.220281362533569336e+00	-2.136388778686523438e+00	-4.700186252593994141e+00
-1.190475304611027241e-03	1.145229458808898926e+00	-7.787938714027404785e-01
1.890633814036846161e-02	5.147594027221202850e-03	8.765993714332580566e-01
5.616190910339355469e+00	-1.436406970024108887e+00	-2.531949996948242188e+00
4.209643840789794922e+00	5.457448959350585938e+00	-7.737390398979187012e-01
-1.240651726722717285e+00	-1.986526966094970703e+00	-8.193006515502929688e-01
-1.952836990356445312e+00	-5.223404407501220703e+00	8.510648727416992188e+00
3.475049734115600586e+00	-8.348533511161804199e-01	-2.304205656051635742e+00
-6.241766929626464844e+00	-7.262593746185302734e+00	-3.025025367736816406e+00
2.261778526008129120e-02	-1.188268542289733887e+00	-2.834590375423431396e-01
2.146718353033065796e-01	4.420333206653594971e-01	1.012328386306762695e+00
-2.598719358444213867e+00	-5.154754638671875000e+00	-3.472049474716186523e+00
3.550031185150146484e+00	1.477073431015014648e+00	-2.905397653579711914e+00
6.221458911895751953e+00	4.088788509368896484e+00	-3.861048072576522827e-02
8.336253166198730469e+00	-1.619032979011535645e+00	4.918472766876220703e+00
3.042117595672607422e+00	-2.283022880554199219e+00	8.771821856498718262e-02
2.447455167770385742e+00	-1.985600471496582031e+00	-4.002923011779785156e+00
3.727308273315429688e+00	-7.160111665725708008e-01	-1.177098155021667480e+00
4.541474819183349609e+00	-5.164745077490806580e-02	-5.448309421539306641e+00
2.844581127166748047e+00	-1.906680583953857422e+00	1.560079097747802734e+00
4.225418567657470703e+00	1.996985197067260742e+00	-1.969810485839843750e+00
3.405689954757690430e+00	-1.646048307418823242e+00	-1.986632227897644043e+00
2.387209653854370117e+00	1.809607982635498047e+00	-1.306305527687072754e+00
1.968188405036926270e+00	3.608502864837646484e+00	-2.030506372451782227e+00
4.143307209014892578e+00	4.071915447711944580e-01	-1.799803495407104492e+00
-1.671575784683227539e+00	-2.346023559570312500e+00	-3.631390571594238281e+00
-7.341854274272918701e-02	1.003795266151428223e+00	-8.122767210006713867e-01
-7.824829101562500000e+00	3.375929594039916992e+00	6.600039482116699219e+00
-9.978300094604492188e+00	4.913035929203033447e-01	-7.366379261016845703e+00
-2.700026988983154297e+00	9.125587463378906250e+00	-4.903582572937011719e+00
-7.158431529998779297e+00	-1.613691806793212891e+00	-6.380917549133300781e+00
4.540068149566650391e+00	1.030352234840393066e+00	3.188236474990844727e+00
-1.065416908264160156e+01	-1.957325935363769531e+00	1.219567418098449707e+00
-6.376497268676757812e+00	-4.965258121490478516e+00	-5.402512550354003906e+00
-9.512224197387695312e+00	-1.149648189544677734e+00	-6.953067779541015625e+00
-2.075137615203857422e+00	9.081578254699707031e+00	4.509498596191406250e+00
5.110954642295837402e-01	-5.883934020996093750e+00	3.086572170257568359e+00
-6.249973773956298828e+00	6.712940216064453125e+00	-6.749270915985107422e+00
-7.356818318367004395e-01	1.062237644195556641e+01	3.194037914276123047e+00
7.633173465728759766e-01	-2.483905792236328125e+00	-3.412624835968017578e+00
3.079732418060302734e+00	-6.240610122680664062e+00	-8.400206565856933594e+00
4.431078433990478516e+00	-4.525303363800048828e+00	-9.412637710571289062e+00
-1.832988858222961426e-01	-7.550311088562011719e+00	-7.147787570953369141e+00
-5.211363315582275391e+00	-5.134772777557373047e+00	-1.018381214141845703e+01
4.251937389373779297e+00	-6.437964916229248047e+00	-8.819090843200683594e+00
-3.923303604125976562e+00	-4.839186191558837891e+00	-8.662986755371093750e+00
6.910961866378784180e-01	-7.686809539794921875e+00	-3.908759117126464844e+00
-1.014882564544677734e+00	-8.299128532409667969e+00	-3.582607746124267578e+00
-3.160010099411010742e+00	-4.887830734252929688e+00	-9.603983879089355469e+00
-5.756079196929931641e+00	-6.716172218322753906e+00	-7.847198486328125000e+00
-2.471427202224731445e+00	-5.835273742675781250e+00	-7.115049362182617188e+00
6.212186217308044434e-01	-6.372856616973876953e+00	-1.116923999786376953e+01
-3.358754158020019531e+00	-8.294192314147949219e+00	-8.870966911315917969e+00
-3.096297502517700195e+00	-2.522174119949340820e+00	-1.127963638305664062e+01
-4.907095432281494141e+00	-7.792772769927978516e+00	-7.906484127044677734e+00
-3.597464084625244141e+00	-4.382948875427246094e+00	-1.037284278869628906e+01
6.823194980621337891e+00	-4.843994617462158203e+00	4.828188717365264893e-01
-2.096983045339584351e-02	-6.519096374511718750e+00	-1.120334434509277344e+01
-5.225927352905273438e+00	-4.859436988830566406e+00	-8.772419929504394531e+00
4.583157539367675781e+00	-4.689927577972412109e+00	-6.710168361663818359e+00
5.159617662429809570e-01	-6.968651294708251953e+00	-6.523906707763671875e+00
6.192444562911987305e-01	-6.629590034484863281e+00	-1.038345527648925781e+01
-1.783908247947692871e+00	-7.420222759246826172e+00	-1.019501018524169922e+01
-1.723115205764770508e+00	-7.533827781677246094e+00	-8.643155097961425781e+00
-5.804523468017578125e+00	-2.506957530975341797e+00	-1.052156448364257812e+01
-4.430347919464111328e+00	-7.706966400146484375e+00	-7.189313888549804688e+00
-7.554135322570800781e+00	-5.418015480041503906e+00	-5.414362430572509766e+00
-8.102718591690063477e-01	-2.921723365783691406e+00	-5.276211261749267578e+00
-3.389166593551635742e+00	-8.219027519226074219e+00	-8.329386711120605469e+00
4.557038307189941406e+00	-4.208026885986328125e+00	-7.290464878082275391e+00
-2.028427422046661377e-01	-7.103770256042480469e+00	-5.189018726348876953e+00
-3.978670597076416016e+00	-4.556843757629394531e+00	-8.133758544921875000e+00
1.857862114906311035e+00	-5.492056846618652344e+00	-1.070565509796142578e+01
2.028564214706420898e+00	-4.178799152374267578e+00	-1.136019468307495117e+00
7.588776350021362305e-01	-8.598244667053222656e+00	-5.863003253936767578e+00
5.897085666656494141e+00	3.113935232162475586e+00	-7.477616310119628906e+00
1.254429626464843750e+01	2.654627561569213867e+00	-9.559786319732666016e-01
7.675804615020751953e+00	-5.879486560821533203e+00	-1.279401898384094238e+00
8.256519317626953125e+00	-9.076907157897949219e+00	-2.149908065795898438e+00
4.449031829833984375e+00	-8.764979362487792969e+00	3.387947320938110352e+00
7.241955757141113281e+00	-3.487878322601318359e+00	6.407845020294189453e+00
4.023288726806640625e+00	-2.094593763351440430e+00	-4.636961936950683594e+00
4.476529598236083984e+00	-7.425418376922607422e+00	4.100397109985351562e+00
5.764038562774658203e+00	3.016648054122924805e+00	-7.673858642578125000e+00
5.784996032714843750e+00	3.196177482604980469e+00	-7.476065635681152344e+00
-9.670567512512207031e-02	-2.257435798645019531e+00	-3.146556138992309570e+00
2.996702194213867188e+00	-1.038252353668212891e+01	2.251455783843994141e+00
1.627368092536926270e+00	-9.570326805114746094e+00	1.921680569648742676e+00
1.403820514678955078e+01	5.367246150970458984e+00	-2.256825923919677734e+00
1.068236446380615234e+01	-3.026924133300781250e+00	2.972302913665771484e+00
7.744377136230468750e+00	4.896031320095062256e-02	-4.680547714233398438e+00
9.521064758300781250e+00	-6.033473491668701172e+00	2.146682262420654297e+00
7.079462051391601562e+00	-1.250277280807495117e+00	-7.206125736236572266e+00
7.708868503570556641e+00	-1.462387681007385254e+00	3.306007146835327148e+00
3.092175722122192383e+00	-3.849159717559814453e+00	-6.851557254791259766e+00
3.952327489852905273e+00	-2.859494209289550781e+00	1.386091113090515137e+00
5.491207599639892578e+00	-7.131869792938232422e+00	-1.896731853485107422e+00
5.454913616180419922e+00	-9.470489501953125000e+00	1.401972889900207520e+00
6.028451442718505859e+00	-9.396202087402343750e+00	2.755425930023193359e+00
3.646424293518066406e+00	-6.457424640655517578e+00	-5.692261219024658203e+00
9.863327145576477051e-01	4.646756649017333984e+00	-4.323173999786376953e+00
5.041093826293945312e+00	-4.378696441650390625e+00	-8.699420928955078125e+00
7.557721138000488281e+00	8.169881701469421387e-01	-2.749322652816772461e+00
6.469089984893798828e+00	3.138240054249763489e-02	-5.753637313842773438e+00
-2.841404438018798828e+00	-5.168429374694824219e+00	1.639766573905944824e+00
4.835561275482177734e+00	-1.507873237133026123e-01	3.811110556125640869e-02
4.157429218292236328e+00	-1.106093025207519531e+01	1.087673544883728027e+00
-8.284808158874511719e+00	5.695129394531250000e+00	1.553325176239013672e+00
-1.009269905090332031e+01	5.375288486480712891e+00	8.452325463294982910e-01
-8.390127182006835938e+00	-2.790063917636871338e-01	4.856579303741455078e+00
8.089949607849121094e+00	5.622387886047363281e+00	2.757188379764556885e-01
4.665124043822288513e-02	3.037989377975463867e+00	2.771628379821777344e+00
-3.221202611923217773e+00	2.787214279174804688e+00	-7.292965888977050781e+00
5.348921775817871094e+00	8.608024597167968750e+00	2.868401050567626953e+00
-6.708458900451660156e+00	-2.155382394790649414e+00	5.515392780303955078e+00
-3.399666309356689453e+00	9.302611351013183594e+00	-3.296903371810913086e+00
-3.848400354385375977e+00	4.351071834564208984e+00	-5.960674285888671875e+00
4.881526231765747070e-01	4.263077259063720703e+00	-6.820865154266357422e+00
1.238069725036621094e+01	7.723071098327636719e+00	4.408899784088134766e+00
7.161668300628662109e+00	9.015813827514648438e+00	3.084948539733886719e+00
8.922935485839843750e+00	6.551387786865234375e+00	8.737347722053527832e-01
-8.007787704467773438e+00	5.830502510070800781e+00	2.084130764007568359e+00
-1.335326862335205078e+01	-1.768940925598144531e+00	3.646246671676635742e+00
-1.174328327178955078e+01	-3.011104106903076172e+00	6.143191337585449219e+00
-7.365272045135498047e+00	5.789194107055664062e+00	-6.386106491088867188e+00
1.198894882202148438e+01	3.987905025482177734e+00	1.948767185211181641e+00
-1.359893894195556641e+01	1.486057043075561523e-01	2.490223169326782227e+00
-9.079451560974121094e+00	5.446589469909667969e+00	1.304704904556274414e+00
-6.073840618133544922e+00	6.555395603179931641e+00	-1.503202676773071289e+00
-1.059068217873573303e-01	5.849630832672119141e+00	6.030713558197021484e+00
-8.262716293334960938e+00	7.797403812408447266e+00	-6.463957786560058594e+00
6.339540958404541016e+00	7.717877388000488281e+00	1.104649662971496582e+00
1.474429666996002197e-01	2.841370582580566406e+00	4.420150756835937500e+00
3.169103264808654785e-01	3.022207021713256836e+00	4.440323829650878906e+00
-5.315441608428955078e+00	6.866452217102050781e+00	-2.833039522171020508e+00
-7.888945579528808594e+00	6.409878730773925781e+00	-1.109431147575378418e+00
6.301332950592041016e+00	7.501633644104003906e+00	1.408607482910156250e+00
3.976080417633056641e-01	3.678581237792968750e+00	2.753046989440917969e+00
-1.666350603103637695e+00	2.233743190765380859e+00	-7.628378391265869141e+00
-3.852109432220458984e+00	-1.279896974563598633e+00	6.495343685150146484e+00
2.680267095565795898e+00	6.271990299224853516e+00	2.774081707000732422e+00
-1.319694900512695312e+01	-4.441485881805419922e+00	1.706796526908874512e+00
-1.344406127929687500e+01	7.899761199951171875e-01	3.173845291137695312e+00
2.266820907592773438e+00	4.484896183013916016e+00	1.394222140312194824e+00
3.857680320739746094e+00	1.171421241760253906e+01	1.110667943954467773e+00
-9.810157775878906250e+00	-1.163300991058349609e+00	1.136996150016784668e+00
-2.758930444717407227e+00	1.107614326477050781e+01	-3.762651920318603516e+00
4.662097617983818054e-02	2.369111061096191406e+00	-4.054364681243896484e+00
-5.563769340515136719e-01	1.233099460601806641e+00	3.245850324630737305e+00
5.371063351631164551e-01	1.712294816970825195e+00	3.309749126434326172e+00
3.338971138000488281e+00	2.213226079940795898e+00	-1.544525384902954102e+00
1.420991301536560059e+00	3.806588411331176758e+00	-2.245841741561889648e+00
-3.819571971893310547e+00	-7.462972640991210938e+00	4.933098316192626953e+00
5.156491994857788086e-01	6.274524927139282227e-01	3.963016271591186523e-01
-2.474898576736450195e+00	-5.450113773345947266e+00	8.064961433410644531e+00
-2.393653869628906250e+00	-5.724879741668701172e+00	8.052174568176269531e+00
2.514202117919921875e+00	2.578169107437133789e+00	-9.560745954513549805e-01
-1.028594493865966797e+00	-2.621017992496490479e-01	-1.330634057521820068e-01
3.543420314788818359e+00	2.311215162277221680e+00	-2.053033590316772461e+00
-3.136621952056884766e+00	5.793542861938476562e+00	-8.596548080444335938e+00
6.641788482666015625e+00	2.201903581619262695e+00	-4.963704109191894531e+00
-2.541029453277587891e+00	2.562626123428344727e+00	-7.428443908691406250e+00
-1.266939640045166016e+00	-1.706464409828186035e+00	2.743443727493286133e+00
